country_code,country_name,year,year_trend,control_corruption,political_stability,rule_of_law,homicide_rate_log,exports_percent_gdp,fdi_percent_gdp,gdp_growth,gdp_per_capita_log,inflation,population_log,tourist_arrivals_log,unemployment
GTM,Guatemala,2003,3,31.4200515,50.1020421,38.6392974,3.5503662639899902,26.1810997164793,0.0903239703402523,2.56037766801896,8.077805570944838,5.60347675434469,16.34330442822457,13.68767832281738,2.807
GTM,Guatemala,2004,4,35.8246135,49.8931273,41.5842466,3.5887990696380303,27.4194097089723,1.36317570702825,3.13791683609193,8.086473061160998,7.57862247309729,16.365533842999678,13.982719322971512,2.971
GTM,Guatemala,2005,5,34.9110624,50.4675832,41.1657718,3.7325759542819616,25.454901513817,2.01617500337249,3.27602692588886,8.097064004165896,9.1086498571922,16.387177990845878,14.09010815074553,3.059
GTM,Guatemala,2006,6,34.7665824,50.9033246,41.0857386,3.8072139691721794,25.3398334344627,2.13587522888421,5.35139778711536,8.128039338557464,6.56085282795384,16.408333878659867,14.222308777084956,2.96
GTM,Guatemala,2007,7,35.460776,51.6469157,41.0928415,3.769198734776126,25.9805176037841,2.55959192771149,6.33771869016203,8.168423567117761,6.82161753590326,16.429399518978073,14.302863439795049,2.847
GTM,Guatemala,2008,8,38.5427601,52.6221145,40.6894949,3.8319387786932673,25.1243459208619,1.89952208705823,3.29352400028485,8.180300877715307,11.355761126315,16.449926705364902,14.354924221672386,2.898
GTM,Guatemala,2009,9,37.4860387,52.2082581,41.2801954,3.843964932798318,24.3678264820599,1.34627822535543,0.476898106596394,8.165133943672892,1.85910254733028,16.46985128490819,14.086301525522053,3.22
GTM,Guatemala,2010,10,35.2860247,52.0388513,41.4796434,3.740122069808806,26.2254643341594,2.71030706792051,2.88417542800377,8.173751956179775,3.8595090983316,16.489666931498903,14.140489137702843,3.497
GTM,Guatemala,2011,11,36.6847937,53.0292715,39.1893325,3.6739071574173283,27.0677057848772,1.87038244023626,4.16390688293349,8.194608817793403,6.214123930671,16.50960557013072,14.17597899749153,3.169
GTM,Guatemala,2012,12,32.2842052,53.6642168,40.422741,3.559980082302225,25.267092636425,2.82256297187213,2.97470856847661,8.204008174640052,3.78180754679678,16.52951943749493,14.214958264437461,2.765
GTM,Guatemala,2013,13,33.2766314,53.3610765,39.1168875,3.5410048973625563,21.9981664670011,2.87216286478145,3.69481894978053,8.220754121817835,4.34337131279521,16.54905545640493,14.231586504814842,3.017
GTM,Guatemala,2014,14,30.2285619,53.4202728,40.4388382,3.54088947661255,21.7443606885213,2.43302117698753,4.44397783368888,8.245283643012058,3.4183616966296,16.56800657959068,14.368821368379383,2.717
GTM,Guatemala,2017,17,29.9629181,53.9242978,40.596175,3.5206227432668133,18.4950394164293,1.39328931381397,3.07985126948702,8.28721145752381,4.42453655182546,16.622944871550697,14.566927118346197,2.462
GTM,Guatemala,2018,18,28.1792179,54.2170508,40.0835439,3.397977006549938,18.1693258488802,1.25790065429015,3.40687348346576,8.304052478764707,3.75186186704508,16.63960509888172,14.693476591144272,2.283
GTM,Guatemala,2019,19,27.5352234,54.0326157,39.6565997,3.2936715540912855,17.6119727745274,1.51707073546928,4.01789785040324,8.328238976301511,3.69998398008605,16.654811394407012,14.75551820708067,2.193
GTM,Guatemala,2020,20,25.5915523,56.2626186,40.3404859,2.9542999875095446,16.3436118075967,1.29230382378627,-1.78555175063326,8.295508354645456,3.21444062197345,16.669525165461664,13.29463628184505,2.965
GTM,Guatemala,2021,21,23.2024743,56.0882035,40.1745041,3.0561625497547658,17.6296569856584,4.19448571319716,8.04170378184928,8.359047880315273,4.26105127422813,16.683332752520982,,2.174
GTM,Guatemala,2022,22,23.2277115,60.7606088,39.1149668,3.137554706968538,18.9454999823063,1.51615526851124,4.18451817243695,8.385978863586683,6.88512823344287,16.697395123542297,,3.051
GTM,Guatemala,2023,23,25.8540445,62.441645,39.5678527,3.1931775025366917,16.6062377966274,1.58123029170621,3.5331575177533,8.405301904297541,6.20657592272126,16.712793820734035,,2.344
HND,Honduras,2000,0,26.7639136,59.6687239,35.9375044,3.8975958836891924,53.972182998888,4.8698431531529,9.61221881702615,6.996282513319912,11.0480349344976,15.699206796166399,13.442998001373553,3.883
HND,Honduras,2002,2,25.385038,60.1190581,41.5566406,3.9743064679097855,52.730582054494,3.6562173778393,3.75433786119939,7.032182551355526,7.69050972034271,15.752647909744407,13.577254637874743,4.02
HND,Honduras,2003,3,26.8279275,55.9184893,39.888118,4.064080867680794,54.0940274951722,4.74055553954205,4.54703805165397,7.052791658169877,7.67416639397937,15.778307743570993,13.695601388686796,5.3
HND,Honduras,2004,4,27.8174511,55.3012132,42.8684267,3.9290016931847185,58.4229834527808,6.67606399673031,6.23230296069102,7.1026145377233485,8.1137909709338,15.803247088403017,13.841179279371246,5.99
HND,Honduras,2005,5,28.6746335,54.9385161,44.7406001,3.783066845506501,59.0058417153113,6.16028277171203,6.05059922215973,7.173728708369963,8.80906074819819,15.827523405978662,13.927052827151165,4.909
HND,Honduras,2006,6,28.9166008,54.7563767,41.9251493,3.731023832395714,56.0546420538277,6.57287305327357,6.56724355177587,7.262521863524089,5.57775207654298,15.851108879146711,13.943024758544537,3.574
HND,Honduras,2007,7,29.0903825,58.0674366,42.2492751,3.845791095614447,53.5090115392915,7.82223281251053,6.18832716678008,7.363747386198851,6.93621470895774,15.87408565169134,14.084774808833686,3.211
HND,Honduras,2008,8,28.7789483,56.661228,40.2762108,4.036009344184905,51.3252766875914,8.65020371949481,4.23160011009342,7.457315320964593,11.4034270813932,15.896524238186435,14.260837840112353,3.156
HND,Honduras,2009,9,27.5983405,57.0346967,40.3345774,4.181586881946021,39.5302508197518,3.38987200238321,-2.43162787988011,7.485018452421594,5.49634273772208,15.918412123640879,14.278616074845276,3.292
HND,Honduras,2010,10,27.5740405,55.1222766,39.8686011,4.324674171080007,45.7589061967483,3.83460574737835,3.73114034433009,7.54609099766531,4.69889064976226,15.939671848042664,14.491003312191221,4.119
HND,Honduras,2011,11,28.2246925,56.9223322,39.3458484,4.432949443470343,51.2576866755535,5.88681418228473,3.83569066207505,7.637071024858434,6.7622795731476,15.960339830413591,14.431777234144919,4.474
HND,Honduras,2012,12,25.6796455,57.1544917,36.4162734,4.422378576562361,50.9027988216362,5.83610988955542,4.12868774866939,7.662013902543044,5.19618615531848,15.980564957494906,14.458942671764223,3.755
HND,Honduras,2013,13,25.4661377,56.7397402,35.6509943,4.295182341107251,47.9414903194725,5.77862113948416,2.79155975746801,7.640665542547515,5.16189898581494,16.00035638934384,14.43447337883766,5.646
HND,Honduras,2014,14,28.3087415,54.1154324,36.7478307,4.1896497893763005,47.5626547300206,8.62899693066618,3.0580805621437,7.687025897326175,6.12924930313022,16.01972421027259,14.548840008464333,7.078
HND,Honduras,2015,15,31.4353319,54.6121397,37.0515566,4.038312698091119,45.1667574562581,6.27594328427599,3.84007997093951,7.728064776258591,3.15783117980923,16.038760734408207,14.554109479211109,6.147
HND,Honduras,2016,16,29.1456034,53.8554146,36.6842303,4.020252515502999,42.7141047814182,5.28156973350556,3.89297219726413,7.74385265469053,2.72461223295289,16.057536402005034,14.616615328862245,6.727
HND,Honduras,2017,17,28.6864181,50.4087337,38.1934627,3.7208576994559053,43.0938548370178,4.10592046689605,4.84291391050387,7.7886292385558455,3.93436084442044,16.076037163128532,14.57818426759063,5.528
